NAME,RA,DE,SIGMA_RA,SIGMA_DE
NH3,337.12228876,62.99550582,0.02509642858347706,0.0076049780688831016
22452+5835,341.81290184,58.85655215,0.02509642858347706,0.022814934844091188
HHL/12,336.94395394,63.32236349,0.005703733711022797,0.022814934844091188
S 144,341.21009533,59.87978605,0.045629869688182376,0.022814934844091188
,341.20462195,59.88199964,0.02509642858347706,0.045629869688182376
,341.20546535,59.88144541,0.02509642858347706,0.011407467422045594
22429+5938,341.23303648,59.90482232,0.02509642858347706,0.022814934844091188
22271+6300,337.20719539,63.2678632,0.02509642858347706,0.022814934844091188
22534+5653,343.87261412,57.15536275,0.02509642858347706,0.022814934844091188
22488+5914,342.72120833,59.50624429,0.02509642858347706,0.022814934844091188
S 146,342.3690143,59.91489425,0.022814934844091188,0.022814934844091188
,342.35858856,59.90237872,0.02509642858347706,0.022814934844091188
RAFGL 2963,342.33946727,59.93985043,0.02509642858347706,0.1140746716706884
RRF1042,342.36650753,59.9126683,0.02509642858347706,0.06844480198250603
KR 61,342.36896504,59.92322754,0.02509642858347706,0.10266720552352658
,342.37195584,59.91462084,0.009125973682659721,0.011407467422045594
,342.37025292,59.91850721,0.030800161657057974,0.045629869688182376
,342.37613272,59.91851594,0.02509642858347706,0.011407467422045594
,342.37026769,59.91600723,0.02509642858347706,0.010266719914910774
,342.37110931,59.9157307,0.02509642858347706,0.0007604978068883101
,342.39734193,59.95410309,0.06844480198250603,0.1140746716706884
,342.37514152,60.0149037,0.02509642858347706,0.045629869688182376
,342.36056696,59.92293729,0.02509642858347706,0.2281493433413768
,342.37111423,59.91489737,0.02509642858347706,0.045629869688182376
,342.37194107,59.91712083,0.02509642858347706,0.011407467422045594
CO,342.36901595,59.91461647,0.02509642858347706,0.011407467422045594
OH-A,342.37314356,59.92684487,0.02509642858347706,0.09125973937636475
,342.36817598,59.91461523,0.02509642858347706,0.0038024890344415508
22475+5939,342.37278925,59.91573319,0.02509642858347706,0.022814934844091188
,342.37229117,59.91473245,0.004753111213371703,0.0007604978068883101
,342.36776256,59.9135035,0.003612364343678767,0.0013308711620545427
,342.37610481,59.92323814,0.02509642858347706,0.005703733711022797
H2O-E,342.37316491,59.92323378,0.02509642858347706,0.011407467422045594
,342.37649196,59.92879429,0.02509642858347706,0.0038024890344415508
S 147,343.93473282,58.46711716,0.02509642858347706,0.022814934844091188
,343.9267036,58.47766182,0.02509642858347706,0.011407467422045594
CO,313.80204499,58.17099735,0.02509642858347706,0.045629869688182376
CO,343.94856076,58.21713534,0.02509642858347706,0.03422240099125302
H2CO,343.99878967,58.24720356,0.02509642858347706,0.03422240099125302
CO,343.85126592,58.36700313,0.02509642858347706,0.03422240099125302
,344.01849585,58.25223025,0.02509642858347706,0.0038024890344415508
,344.00048517,58.24387252,0.02509642858347706,0.0038024890344415508
22539+5758,344.0000545,58.24609416,0.02509642858347706,0.022814934844091188
,343.99875707,58.24528685,0.02509642858347706,0.0001711119906138227
NH3,344.01060923,58.2338862,0.007034604634036634,0.0076049780688831016
22535+5811,343.89115258,58.4506689,0.02509642858347706,0.022814934844091188
22536+5811,343.92466114,58.46627013,0.02509642858347706,0.022814934844091188
CO,343.94312934,58.46712858,0.02509642858347706,0.022814934844091188
22544+5808,344.13147115,58.41460521,0.02509642858347706,0.022814934844091188
S 148,344.06454977,58.53395983,0.022814934844091188,0.022814934844091188
,344.03952474,58.50059263,0.02509642858347706,0.022814934844091188
CO,344.01425217,58.51722516,0.02509642858347706,0.3422240048129951
,344.07345153,58.51674957,0.01597045362593357,0.045629869688182376
,344.06924357,58.51868835,0.02509642858347706,0.0570373358353442
KR 62,344.07048247,58.5228567,0.02509642858347706,0.0007604978068883101
CO,344.02264884,58.51723652,0.02509642858347706,0.03422240099125302
22542+5815,344.07091467,58.52035727,0.02509642858347706,0.022814934844091188
,344.06964142,58.52313334,0.02509642858347706,0.0076049780688831016
,344.01422322,58.52305847,0.0026617423241090854,0.0013308711620545427
S 149,344.08965753,58.55066039,0.011407467422045594,0.022814934844091188
,344.06463226,58.51729324,0.02509642858347706,0.022814934844091188
RAFGL 2991,344.06876464,58.53063218,0.02509642858347706,0.1140746716706884
CO,344.08175449,58.4506495,0.02509642858347706,0.022814934844091188
CO,344.22836824,58.51751307,0.10266720552352658,0.03422240099125302
,344.09819024,58.52317182,0.03194090725186714,0.045629869688182376
,344.07499619,58.54397395,0.022814934844091188,0.0019012445172207754
,344.10905249,58.5340198,0.005703733711022797,0.0019012445172207754
,344.1023145,58.5381774,0.0011407467103324651,0.022814934844091188
22543+5821,344.10773131,58.63124048,0.02509642858347706,0.022814934844091188
S 151,345.75861169,57.06946011,0.2281493433413768,0.022814934844091188
,345.72071649,57.09941416,0.02509642858347706,0.3422240048129951
,345.79010295,57.06588713,0.02509642858347706,0.011407467422045594
KR 63,345.42106957,57.09676855,0.02509642858347706,0.10266720552352658
CO,345.95425803,57.25830713,0.13688960396501207,0.10266720552352658
CO,345.66285428,56.88184336,0.06730405638769686,0.019012444853486812
23004+5637,345.64772254,56.88765823,0.02509642858347706,0.022814934844091188
23004+5637,345.64603592,56.88960062,0.02509642858347706,0.005703733711022797
23004+5637,345.6460507,56.88598952,0.02509642858347706,0.005703733711022797
CO,345.64565747,56.98182252,0.06616331079288769,0.019012444853486812
H2O-E,345.63149256,56.9565274,0.02509642858347706,0.0076049780688831016
H2O-E,345.62894939,56.96263541,0.02509642858347706,0.0076049780688831016
23004+5642,345.63983916,56.9679265,0.02509642858347706,0.005703733711022797
23004+5642,345.6360941,56.96014414,0.02509642858347706,0.005703733711022797
N-peak,345.63970997,56.99931529,0.02509642858347706,0.005703733711022797
N-peak,345.63972485,56.99570419,0.02509642858347706,0.005703733711022797
KR 65,345.69940546,57.07680488,0.02509642858347706,0.10266720552352658
23006+5647,345.68897707,57.06131993,0.02509642858347706,0.022814934844091188
CO,345.74596977,57.0819448,0.009810421804475482,0.019012444853486812
23011+5648,345.80893317,57.07952103,0.02509642858347706,0.022814934844091188
CO,345.77892742,57.23198498,0.14829707011217388,0.019012444853486812
CO,345.85872289,57.2195813,0.02509642858347706,0.022814934844091188
CO,345.82853328,57.41537855,0.01254821429173853,0.019012444853486812
RAFGL 3020,346.20739346,57.14166272,0.02509642858347706,0.1140746716706884
,346.39664908,57.04271695,0.02509642858347706,0.1140746716706884
,346.3192198,57.09484916,0.02509642858347706,0.045629869688182376
,346.33694142,57.28264786,0.02509642858347706,0.1140746716706884
,346.90461521,57.00746236,0.02509642858347706,0.1140746716706884
CO,343.649869,59.86506374,0.47911359857893704,0.10266720552352658
,343.16309347,60.01243742,0.02509642858347706,0.0038024890344415508
22506+5944,343.16181605,60.01549117,0.02509642858347706,0.022814934844091188
H2O-E,343.16081655,60.01398974,0.02509642858347706,7.604977969282807e-05
H2O-E,343.15955351,60.01451573,0.02509642858347706,7.604977969282807e-05
H2O-E,343.16115145,60.01418466,0.02509642858347706,7.604977969282807e-05
H2O-E,343.16111091,60.01392905,0.02509642858347706,1.9012444923207018e-05
H2O-E,343.15762856,60.01326299,0.02509642858347706,0.0076049780688831016
H2O-E,343.16098867,60.01326776,0.02509642858347706,0.022814934844091188
H2O-E,343.15384845,60.01325761,0.02509642858347706,0.022814934844091188
NH3,343.16181589,60.01551895,0.02509642858347706,0.0076049780688831016
NH3,343.16014864,60.01326657,0.006654355889952949,0.0076049780688831016
,343.16163085,60.01112978,0.02509642858347706,0.0001711119906138227
,343.13638489,59.97992988,0.02509642858347706,0.00038024890344415507
CO,338.09690712,59.97143662,0.02509642858347706,0.011407467422045594
CO,312.94719101,59.9363539,0.02509642858347706,0.045629869688182376
22519+5947,343.48796362,60.05261725,0.02509642858347706,0.022814934844091188
22528+5936,343.70774729,59.88014364,0.02509642858347706,0.022814934844091188
H2O-E,343.71153949,59.87792664,0.02509642858347706,0.0076049780688831016
NH3,343.70979868,59.88903538,0.01292846239838033,0.0076049780688831016
CO,313.49716983,59.80440758,0.02509642858347706,0.045629869688182376
CO,343.70901946,59.87792317,0.5247434631675844,0.09125973937636475
S 152,344.69303187,58.80145909,0.022814934844091188,0.022814934844091188
,344.68051613,58.78477613,0.02509642858347706,0.022814934844091188
CO,344.69587304,58.73479596,0.365038957505459,0.10266720552352658
CO,344.67977307,58.76477512,0.02509642858347706,0.1140746716706884
HCN,344.68061282,58.76477621,0.02509642858347706,0.015209956137766203
CH,344.93253923,58.76510096,0.02509642858347706,0.045629869688182376
CO,344.68062356,58.762554,0.02509642858347706,0.4562986866827536
CO,344.51687279,58.76234015,0.3878538694016424,0.09125973937636475
CO,344.51651957,58.83456208,0.02509642858347706,0.3422240048129951
,344.67380884,58.78254518,0.02509642858347706,0.011407467422045594
,344.66623625,58.7855909,0.030800161657057974,0.045629869688182376
,344.67127479,58.78559745,0.01501983144700342,0.011407467422045594
,344.67003263,58.78198472,0.02509642858347706,0.011407467422045594
KR 67,344.67801608,58.78080065,0.02509642858347706,0.0007604978068883101
,344.66961813,58.78087307,0.01711120049562651,0.0019012445172207754
,344.66961948,58.78059529,0.02509642858347706,0.0007604978068883101
,344.76475652,58.81710759,0.10038571433390824,0.1140746716706884
,344.6721253,58.78337633,0.011407467422045594,0.011407467422045594
,344.67504428,58.7875468,0.02509642858347706,0.2281493433413768
,344.6775958,58.78088344,0.02509642858347706,0.0570373358353442
,344.67464859,58.78254628,0.02509642858347706,0.03422240099125302
RAFGL 2999,344.43048777,58.82555995,0.02509642858347706,0.1140746716706884
22556+5833,344.42211345,58.82082666,0.02509642858347706,0.022814934844091188
OH-E,344.416268,58.81415226,0.02509642858347706,0.2281493433413768
H2O-E      (,344.4250567,58.81999721,0.02509642858347706,0.0076049780688831016
H2O-E,344.42422515,58.81832944,0.02509642858347706,0.022814934844091188
RAFGL 3004,344.59653258,58.78633339,0.02509642858347706,0.1140746716706884
,344.59654069,58.78466674,0.02509642858347706,0.0076049780688831016
22566+5828,344.69329354,58.74729264,0.02509642858347706,0.022814934844091188
,344.69312858,58.78145917,0.01939269423501238,0.0013308711620545427
,344.66919288,58.78198363,0.007985226812966786,0.0076049780688831016
CO,344.72266462,58.75149741,0.02509642858347706,0.022814934844091188
CO,344.6384475,58.8013881,0.02509642858347706,0.022814934844091188
CO,344.70578928,58.76814224,0.02509642858347706,0.03422240099125302
complex,344.67212933,58.782543,0.02509642858347706,0.022814934844091188
OH-E,344.70669601,58.75425449,0.02509642858347706,0.0076049780688831016
H2O-E,344.69662573,58.75285253,0.02509642858347706,0.0076049780688831016
H2O-E,344.70920723,58.75592442,0.02509642858347706,0.0076049780688831016
H2O-E,344.69620452,58.75312976,0.02509642858347706,0.022814934844091188
,344.67799149,58.78588396,0.02509642858347706,0.0038024890344415508
H2O-E,314.47098534,58.7088963,0.02509642858347706,0.022814934844091188
H2O-E,344.67752321,58.79588338,0.02509642858347706,0.0076049780688831016
,344.68381199,58.797836,0.02509642858347706,0.0038024890344415508
H2O-E,344.67615321,58.81865942,0.02509642858347706,0.022814934844091188
NH3,344.6746244,58.78754626,0.01711120049562651,0.0076049780688831016
S 153,344.81931563,58.73495558,0.0570373358353442,0.022814934844091188
,344.80662099,58.75549482,0.05019285716695412,0.03422240099125302
,344.82308786,58.73634933,0.02509642858347706,0.011407467422045594
CO,344.79404336,58.7515897,0.02509642858347706,0.03422240099125302
,344.81519923,58.71772801,0.02509642858347706,0.0013308711620545427
22571+5828,344.8087696,58.74521979,0.02509642858347706,0.022814934844091188
22565+5839,344.64998692,58.93223676,0.02509642858347706,0.022814934844091188
NH3,344.66132412,58.93225151,0.02509642858347706,0.0076049780688831016
22576+5843,344.93603832,58.99899483,0.02509642858347706,0.022814934844091188
CO,344.89773262,59.01839029,0.02509642858347706,0.03422240099125302
CO,345.48141538,59.01912448,0.02509642858347706,0.03422240099125302
22598+5846,345.49643551,59.03997638,0.02509642858347706,0.022814934844091188
23004+5841,345.62485165,58.96652278,0.02509642858347706,0.022814934844091188
LBN 520,337.914702,65.09086236,0.02509642858347706,0.0570373358353442
22299+6435,337.89533195,64.84638026,0.02509642858347706,0.022814934844091188
22564+5849,344.61938577,59.09247504,0.02509642858347706,0.022814934844091188
22550+5920,344.27285882,59.6028529,0.02509642858347706,0.022814934844091188
S 154,342.84032312,61.16558963,0.6844480096259902,0.022814934844091188
,342.73937869,61.18210992,0.02509642858347706,0.022814934844091188
,342.80349901,61.27581449,0.02509642858347706,0.10266720552352658
CO,343.33622799,61.14963044,0.02509642858347706,0.022814934844091188
CO,343.51506172,61.03599147,0.02509642858347706,0.2281493433413768
,344.75484344,59.46709626,0.02509642858347706,0.06844480198250603
CO,344.52191114,59.52012635,0.20533441104705316,0.10266720552352658
CO,344.60155023,59.46800822,0.02509642858347706,0.03422240099125302
CO,344.67712724,59.47143999,0.02509642858347706,0.022814934844091188
22566+5914,344.67567269,59.5100493,0.02509642858347706,0.022814934844091188
G.CN 13,344.77353602,59.50823163,0.02509642858347706,0.0005703733551662326
22570+5912,344.77706558,59.47434722,0.02509642858347706,0.022814934844091188
H2O-E,344.77706544,59.47437499,0.02509642858347706,0.022814934844091188
CO,344.74038888,59.50207765,0.02509642858347706,0.011407467422045594
22374+6359,339.79627778,64.25944595,0.02509642858347706,0.022814934844091188
BFS 14,345.52128953,59.46917453,0.7985226506994683,0.022814934844091188
CTB 109,345.17043824,59.06873686,0.5475584158600483,0.4562986866827536
,345.26246725,58.8766298,0.02509642858347706,0.06844480198250603
CO,344.68011204,58.86810913,0.02509642858347706,0.022814934844091188
23008+5939,345.7316528,59.91998809,0.02509642858347706,0.022814934844091188
23058+5830,347.0076089,58.7798016,0.02509642858347706,0.022814934844091188
GM 14a,344.27284798,61.93424848,0.010266719914910774,0.022814934844091188
22551+6139,344.29680565,61.93428034,0.02509642858347706,0.022814934844091188
23032+5937,346.34628838,59.89794069,0.02509642858347706,0.022814934844091188
IC 1470,346.27367585,60.24368998,0.17111200240649754,0.022814934844091188
CO,346.35928424,59.90351136,0.7871151947513765,0.09125973937636475
CO,346.29047311,60.2450985,0.2281493433413768,0.022814934844091188
CO,346.29466618,60.24677007,0.02509642858347706,0.0570373358353442
CO,346.29470041,60.23954787,0.1825194787527295,0.03422240099125302
CO,346.29299501,60.24482367,0.06844480198250603,0.022814934844091188
H2CO,346.40059493,60.05355958,0.02509642858347706,0.3422240048129951
RRF1067,346.29510471,60.24288168,0.02509642858347706,0.06844480198250603
BFS 15,346.18628051,60.06997605,0.005703733711022797,0.022814934844091188
,346.18834411,60.07775627,0.0022814934206649303,0.0076049780688831016
complex,346.19045103,60.07636986,0.02509642858347706,0.022814934844091188
,346.20010625,60.07774232,0.02509642858347706,0.009506222426743406
NH3,346.1904509,60.07639764,0.02509642858347706,0.0076049780688831016
CO,346.19044184,60.0783143,0.02509642858347706,0.022814934844091188
23031+5948,346.31853153,60.08540871,0.02509642858347706,0.022814934844091188
CO,346.22827452,60.07280316,0.02509642858347706,0.03422240099125302
complex,346.35483879,60.13656218,0.02509642858347706,0.022814934844091188
,346.35449712,60.13775623,0.02509642858347706,0.009506222426743406
OH-E,346.34938293,60.13544472,0.02509642858347706,0.2281493433413768
NH3,346.35610424,60.13545254,0.005703733711022797,0.0076049780688831016
CH3OH-E,346.35694441,60.13545351,0.02509642858347706,0.022814934844091188
complex,346.29425662,60.24454736,0.02509642858347706,0.022814934844091188
S 156,346.29883555,60.25344161,0.022814934844091188,0.022814934844091188
CO,346.35282558,60.2073933,0.422076278042198,0.10266720552352658
CO,346.29890136,60.23955277,0.02509642858347706,0.2281493433413768
NH3,346.31652174,60.24457333,0.012358089600975746,0.0076049780688831016
OH-E,346.13124334,60.15991136,0.02509642858347706,0.3422240048129951
,346.28841214,60.23676274,0.02509642858347706,0.045629869688182376
,346.29048365,60.24287629,0.02509642858347706,0.015209956137766203
,346.29814459,58.73816036,0.02509642858347706,0.010266719914910774
,346.29465038,60.25010339,0.0034222402903578662,0.0038024890344415508
,346.29216798,60.24204492,0.02509642858347706,0.011407467422045594
,346.29214678,60.24651712,0.02509642858347706,0.0007604978068883101
,346.32472636,60.28624964,0.0718670438664686,0.1140746716706884
,346.29679694,60.24038365,0.02509642858347706,0.2281493433413768
,346.27367322,60.24424554,0.02509642858347706,0.2281493433413768
,346.28964872,60.2417642,0.02509642858347706,0.045629869688182376
,346.2904797,60.24370962,0.02509642858347706,0.011407467422045594
,346.29174657,60.2423222,0.02509642858347706,0.03422240099125302
CO,345.92428623,60.38911017,0.02509642858347706,0.045629869688182376
,346.29048628,60.24232073,0.02509642858347706,0.005703733711022797
CO,346.29532947,59.74482547,0.02509642858347706,0.022814934844091188
HI-A,346.35835424,60.10351065,0.02509642858347706,0.3422240048129951
BFS 16,345.94522373,60.40302414,0.01711120049562651,0.022814934844091188
DG 189,345.92018046,60.36966076,0.02509642858347706,0.011407467422045594
23017+6007,345.94817269,60.40136099,0.02509642858347706,0.022814934844091188
S156 central,346.28992291,60.24595897,0.02509642858347706,0.009506222426743406
,346.29420605,60.24635286,0.0022814934206649303,0.0007604978068883101
,346.29298843,60.24621255,0.02509642858347706,0.022814934844091188
,346.29172945,60.2459333,0.02509642858347706,0.0019012445172207754
OH-E,346.28121913,60.2475877,0.02509642858347706,0.2281493433413768
,346.29636763,60.2423276,0.0007604978068883101,0.0013308711620545427
,346.2888059,60.24231877,0.0007604978068883101,0.0013308711620545427
GM 79,346.45007115,60.25361718,0.007985226812966786,0.022814934844091188
,346.49365309,60.24991742,0.02509642858347706,0.009506222426743406
CO,346.49626921,60.25644822,0.02509642858347706,0.03422240099125302
complex,346.58820179,60.27155371,0.02509642858347706,0.022814934844091188
CO,346.59701624,60.27323045,0.02509642858347706,0.03422240099125302
CO,346.58862706,60.27044308,0.02509642858347706,0.022814934844091188
CO peak C,346.59030192,60.27163944,0.02509642858347706,0.009506222426743406
23031+6003,346.30475701,60.33344867,0.02509642858347706,0.022814934844091188
"S 155,Cepheu",344.16785094,62.60077718,0.6844480096259902,0.022814934844091188
,344.57145035,62.60131103,0.6844480096259902,0.5703733277562316
"DA390,CTB108",344.47526971,62.5178514,0.5817808245006039,0.10266720552352658
,344.64722834,62.58474308,0.5475584158600483,0.4562986866827536
,344.49639262,62.50121242,0.02509642858347706,0.4562986866827536
CO,341.75914288,62.10870509,0.02509642858347706,0.2281493433413768
22429+6033,341.22592138,60.81342607,0.02509642858347706,0.022814934844091188
22428+6139,341.18046662,61.92502617,0.02509642858347706,0.022814934844091188
22443+6132,341.56536499,61.81229412,0.02509642858347706,0.022814934844091188
22460+6111,341.99552379,61.46239569,0.02509642858347706,0.022814934844091188
L_1211,341.72417342,62.18059622,0.08099301372447702,0.022814934844091188
MMS1-2-3,341.75930466,62.02537162,0.02509642858347706,0.0019012445172207754
MMS1-2-3,341.77990969,62.02373651,0.02509642858347706,0.022814934844091188
MMS2,341.78201106,62.02373973,0.02509642858347706,0.0019012445172207754
MMS3,341.80174273,62.02682549,0.02509642858347706,0.0019012445172207754
MMS4,341.82180594,62.04268956,0.02509642858347706,0.0019012445172207754
22453+6146,341.82313626,62.03269155,0.02509642858347706,0.022814934844091188
NH3,341.81186599,62.02156317,0.014829706756240636,0.0076049780688831016
22451+6154,341.75871401,62.16981582,0.02509642858347706,0.022814934844091188
NH3,341.73651653,62.15867062,0.02509642858347706,0.0076049780688831016
L_1216,342.9845539,62.2658016,0.2623717315837922,0.022814934844091188
H2CO,343.36177334,62.4330043,0.02509642858347706,0.1140746716706884
22507+6144,343.17498233,62.00496121,0.02509642858347706,0.022814934844091188
22510+6153,343.23919741,62.14949717,0.02509642858347706,0.022814934844091188
HD 216629(B3,343.31467083,62.14568699,0.02509642858347706,0.022814934844091188
22513+6152,343.31402942,62.14738054,0.02509642858347706,0.022814934844091188
22512+6201,343.29587522,62.28929994,0.02509642858347706,0.022814934844091188
22507+6208,343.18498946,62.40386582,0.02509642858347706,0.022814934844091188
,343.40213435,62.43222757,0.02509642858347706,0.011407467422045594
,343.32839889,62.39406836,0.02509642858347706,0.03422240099125302
,343.60564838,62.16167668,0.02509642858347706,0.011407467422045594
,343.61030377,62.15668311,0.02509642858347706,0.007985226812966786
CO,343.43456573,62.22810553,0.02509642858347706,0.022814934844091188
22515+6210,343.36505798,62.4449534,0.02509642858347706,0.022814934844091188
OH-E,343.40402815,62.3997301,0.02509642858347706,0.3422240048129951
CO,343.48788471,62.43318074,0.02509642858347706,0.022814934844091188
22558+6105,344.46407076,61.36144422,0.02509642858347706,0.022814934844091188
22523+6201,343.5883936,62.29665327,0.02509642858347706,0.022814934844091188
22521+6205,343.5219628,62.36406127,0.02509642858347706,0.022814934844091188
22517+6215,343.41870848,62.53308449,0.02509642858347706,0.022814934844091188
NH3,343.42421003,62.52753661,0.004182737778525235,0.0076049780688831016
CO,344.04940199,62.04561612,0.02509642858347706,0.6844480096259902
CEP A WEST,344.03520825,62.02976358,0.02509642858347706,0.03422240099125302
GGD 37,344.03057961,62.03059066,0.022814934844091188,0.022814934844091188
,344.00757155,62.03325402,0.02509642858347706,0.0013308711620545427
HH168 GGD 37,344.015009,62.03362519,0.02509642858347706,0.022814934844091188
,344.01001522,62.03231288,0.02509642858347706,0.0013308711620545427
,344.00745777,62.03808722,0.02509642858347706,0.0013308711620545427
,344.0115482,62.03592608,0.02509642858347706,0.0013308711620545427
,344.01310783,62.03520596,0.02509642858347706,0.0013308711620545427
,344.01513424,62.03376425,0.02509642858347706,0.0013308711620545427
,344.01769376,62.03448993,0.02509642858347706,0.0013308711620545427
,344.01868631,62.03713017,0.02509642858347706,0.0013308711620545427
,344.02590041,62.03280657,0.02509642858347706,0.0013308711620545427
,344.02739872,62.03522527,0.02509642858347706,0.0013308711620545427
,344.03668414,62.02898779,0.02509642858347706,0.0013308711620545427
"GGD 37,HH-HW",344.02298655,62.03502487,0.02509642858347706,0.022814934844091188
H2CO,344.10005472,62.01068422,0.02509642858347706,0.1140746716706884
OH-E,344.04093411,62.05560472,0.02509642858347706,0.2281493433413768
22540+6146,344.01449644,62.04862455,0.02509642858347706,0.022814934844091188
,344.00740325,62.04694829,0.02509642858347706,0.0013308711620545427
,344.00949188,62.04222887,0.02509642858347706,0.0019012445172207754
,344.02849524,62.02778228,0.02509642858347706,0.0013308711620545427
,344.02849166,62.02836561,0.02509642858347706,0.005703733711022797
,344.01407612,62.04862398,0.02509642858347706,0.0019012445172207754
,344.04609397,62.03672274,0.02509642858347706,0.0019012445172207754
CEP A EAST,344.07932149,62.0331564,0.02509642858347706,0.045629869688182376
,344.07892276,62.02962807,0.02509642858347706,0.022814934844091188
,344.07896407,62.0228781,0.02509642858347706,0.0009506222586103877
,344.07007782,62.03258839,0.02509642858347706,0.009125973682659721
,344.07472347,62.02898352,0.02509642858347706,0.03422240099125302
CO,344.03721115,61.97726611,0.02509642858347706,0.022814934844091188
,344.07471496,62.03037241,0.02509642858347706,0.1140746716706884
,344.08607043,62.02927658,0.045629869688182376,0.011407467422045594
,344.0734591,62.02953738,0.011407467422045594,0.022814934844091188
CO,344.1063578,62.01097048,0.045629869688182376,0.0076049780688831016
NH3,344.07891307,62.0312114,0.02509642858347706,0.022814934844091188
HCN,344.0915261,62.03067282,0.01597045362593357,0.0038024890344415508
CO,344.07472006,62.02953908,0.02509642858347706,0.0076049780688831016
CO,344.07048964,62.03397784,0.02509642858347706,0.0076049780688831016
NH3,344.07892667,62.02898918,0.02509642858347706,0.022814934844091188
CO,344.10005642,62.01040645,0.02509642858347706,0.011407467422045594
,344.05155783,62.01346614,0.02509642858347706,0.0005703733551662326
,344.0516882,62.0134552,0.02509642858347706,0.00019012445172207753
NH3,344.06759843,62.02564058,0.02509642858347706,0.0068444805807157325
NH3,344.06746893,62.02619596,0.02509642858347706,0.0009506222586103877
,344.06248346,62.02352257,0.02509642858347706,0.0013308711620545427
,344.0625682,62.02341157,0.02509642858347706,0.0019012445172207754
,344.07937759,62.02398978,0.016540826423338158,0.0076049780688831016
,344.07263207,62.02731404,0.014639582065477852,0.0076049780688831016
,344.07303028,62.03092569,0.02509642858347706,0.0019012445172207754
,344.07512338,62.03231741,0.011407467422045594,0.0076049780688831016
NH3,344.08732799,62.02983383,0.02509642858347706,0.0570373358353442
,344.06842546,62.02786393,0.02509642858347706,0.0009506222586103877
,344.06842665,62.02766948,0.02509642858347706,0.0009506222586103877
,344.06926185,62.0285595,0.02509642858347706,0.0009506222586103877
H2O-E,344.07019896,62.0285941,0.02509642858347706,3.8024889846414036e-05
,344.07137839,62.02886791,0.02509642858347706,0.00019012445172207753
,344.07143288,62.02889298,0.02509642858347706,5.703733850463208e-05
,344.07136107,62.02895122,0.02509642858347706,0.0009506222586103877
H2O-E,344.07244536,62.0289749,0.02509642858347706,3.8024889846414036e-05
H2O-E,344.07376611,62.0281364,0.02509642858347706,7.604977969282807e-06
H2O-E,344.07556071,62.02954021,0.02509642858347706,0.022814934844091188
H2O-E,344.07974521,62.03260141,0.02509642858347706,0.0076049780688831016
OH-E,344.07442176,62.03020534,0.02509642858347706,0.00019012445172207753
,344.07456926,62.02945554,0.02509642858347706,0.00019012445172207753
,344.07388061,62.0293435,0.02509642858347706,0.0009506222586103877
,344.07352023,62.02916524,0.02509642858347706,3.8024889846414036e-05
H2O-E,344.07346182,62.02909294,0.02509642858347706,3.8024889846414036e-05
,344.07492602,62.02953935,0.02509642858347706,5.703733850463208e-05
,344.07483357,62.02953645,0.02509642858347706,1.1407466953924212e-05
,344.07548474,62.02959011,0.02509642858347706,3.8024889846414036e-05
,344.07479574,62.0295364,0.02509642858347706,1.9012444923207018e-05
,344.07479996,62.02953363,0.02509642858347706,1.5209955938565615e-05
,344.07471326,62.03065018,9.506222586103877e-05,0.00019012445172207753
,344.07514021,62.02956742,0.02509642858347706,0.0009506222586103877
,344.07572883,62.02954044,0.02509642858347706,1.9012444923207018e-05
,344.0759812,62.029513,0.02509642858347706,0.0009506222586103877
,344.07577087,62.02954049,0.02509642858347706,3.8024889846414036e-05
,344.07560264,62.02955693,0.02509642858347706,3.8024889846414036e-05
H2O-E,344.07559433,62.02954025,0.02509642858347706,3.8024889846414036e-05
,344.07568256,62.02954593,0.02509642858347706,1.9012444923207018e-05
,344.07584678,62.02949893,0.02509642858347706,1.1407466953924212e-05
,344.07584659,62.02952948,0.02509642858347706,1.9012444923207018e-05
,344.07582974,62.02953502,0.02509642858347706,1.5209955938565615e-05
H2O-E,344.07574541,62.02957935,0.02509642858347706,3.8024889846414036e-05
H2O-E,344.07582968,62.02954613,0.02509642858347706,3.8024889846414036e-05
H2O-E,344.07584235,62.02953503,0.02509642858347706,3.8024889846414036e-05
,344.07536726,62.02955662,0.02509642858347706,3.8024889846414036e-05
,344.07617482,62.02946881,0.02509642858347706,3.8024889846414036e-05
,344.07579195,62.02952941,0.02509642858347706,1.9012444923207018e-05
,344.07368034,62.02978768,0.02509642858347706,5.703733850463208e-05
,344.07651305,62.02708593,0.02509642858347706,3.8024889846414036e-05
,344.07513188,62.03092853,0.02509642858347706,0.00013308710823743073
,344.07429634,62.03009406,0.02509642858347706,0.00013308710823743073
OH-E,344.07473844,62.03065688,0.02509642858347706,5.703733850463208e-05
OH-E,344.07454326,62.03095523,0.02509642858347706,5.703733850463208e-05
OH-E,344.07496998,62.03059747,0.02509642858347706,5.703733850463208e-05
OH-E,344.07467123,62.03065068,0.02509642858347706,5.703733850463208e-05
OH-E,344.07079543,61.98397808,0.02509642858347706,0.022814934844091188
OH-E,344.08609592,62.02510993,0.02509642858347706,0.09125973937636475
,344.07491655,62.03040046,0.02509642858347706,0.00019012445172207753
,344.07497925,62.0304561,0.02509642858347706,5.703733850463208e-05
,344.07492451,62.03047269,0.02509642858347706,0.00019012445172207753
,344.07493702,62.03048937,0.02509642858347706,0.00011407467700926417
