NAME,RA,DE,SIGMA_RA,SIGMA_DE
4FGL J0914.8+5846 ,138.7025,58.7701,0.06781692,0.07758522
4FGL J0916.9+7756 ,139.2391,77.9358,0.06557856,0.06453784
4FGL J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615
4FGL J0919.3+6607 ,139.8421,66.1272,0.06628358,0.061932433
4FGL J0919.5-6203 ,139.8875,-62.0612,0.065424666,0.06727158
4FGL J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558
4FGL J0926.1-5336 ,141.5441,-53.6157,0.06086845,0.066044256
4FGL J0928.4-5256 ,142.1089,-52.9371,0.039271567,0.040936094
4FGL J0930.5+5132 ,142.6325,51.5438,0.056574028,0.0561644
4FGL J0930.9-3030 ,142.7308,-30.5073,0.04462463,0.042981546
4FGL J0931.4-3559 ,142.8531,-35.9974,0.0418829,0.04424786
4FGL J0933.8-6232 ,143.475,-62.5499,0.020698017,0.020502007
4FGL J0934.5+7223 ,143.6443,72.3991,0.1272474,0.15757942
4FGL J0935.3+0901 ,143.8326,9.0305,0.0661617,0.07246192
4FGL J0935.5+1152 ,143.8887,11.8814,0.058300212,0.06376805
4FGL J0937.6-3358 ,144.4138,-33.9785,0.06377333,0.06605948
4FGL J0938.8+5155 ,144.718,51.9192,0.08561543,0.08680841
4FGL J0940.3-7610 ,145.0989,-76.1794,0.04185547,0.04340645
4FGL J0942.5+7620 ,145.63,76.3345,0.109545395,0.08813346
4FGL J0942.7-2028 ,145.6904,-20.4752,0.05816476,0.06546932
4FGL J0944.7-5124 ,146.1862,-51.4094,0.041614003,0.035779953
4FGL J0947.0-3548 ,146.7533,-35.8058,0.2040834,0.18687564
4FGL J0947.8-4234 ,146.9698,-42.5677,0.12155066,0.13549002
4FGL J0948.0-3859 ,147.0152,-38.9992,0.38389218,0.4467639
4FGL J0949.8+7551 ,147.463,75.8638,0.08693895,0.09101202
4FGL J0951.8-3711 ,147.9506,-37.1948,0.4425656,0.55573016
4FGL J0951.9-5946 ,147.987,-59.7761,0.09863019,0.101324156
4FGL J0953.6-1509 ,148.4055,-15.1549,0.034674075,0.03363448
4FGL J0954.2-2520 ,148.5681,-25.3384,0.046441995,0.044012293
4FGL J0955.3-3949 ,148.8467,-39.8206,0.035373222,0.038032036
4FGL J0955.8-4106 ,148.9558,-41.1144,0.29943618,0.26618078
4FGL J0957.6-3051 ,149.4176,-30.866,0.2229935,0.17204094
4FGL J0957.6-5208 ,149.423,-52.1442,0.09586795,0.12520269
4FGL J1002.3-2810 ,150.5849,-28.1737,0.42486843,0.6252711
4FGL J1002.8+2140 ,150.7099,21.6683,0.12900978,0.09966006
4FGL J1004.6-5215 ,151.1689,-52.256,0.08497747,0.119745046
4FGL J1008.2-1000 ,152.0669,-10.0166,0.75406617,0.7033384
4FGL J1011.4-5729 ,152.8603,-57.4922,0.09377572,0.12344118
4FGL J1011.6+3600 ,152.9052,36.0141,0.11467385,0.07753871
4FGL J1014.6+6126 ,153.6576,61.4371,0.09817025,0.07825844
4FGL J1014.7+3210 ,153.6846,32.1733,0.07957028,0.07958563
4FGL J1015.1-6353 ,153.7761,-63.8834,0.070632555,0.073389195
4FGL J1015.5-6030 ,153.897,-60.5024,0.06179996,0.051700063
4FGL J1016.1-4247 ,154.0399,-42.7854,0.03372478,0.036714293
4FGL J1016.2-5729 ,154.0545,-57.4993,0.053734854,0.07107365
4FGL J1017.4+5956 ,154.3722,59.9499,0.06776477,0.09673125
4FGL J1018.1-4051 ,154.5428,-40.8558,0.1378802,0.10466223
4FGL J1018.1-2705 ,154.5489,-27.0945,0.10591558,0.085309856
4FGL J1018.2+0145 ,154.5523,1.7599,0.12073225,0.12236819
4FGL J1018.3-0703 ,154.5952,-7.0623,0.21593463,0.24626964
4FGL J1018.4+2210 ,154.6185,22.172,0.036449753,0.03896044
4FGL J1019.3+5625 ,154.844,56.4189,0.065081306,0.06183716
4FGL J1019.7+0511 ,154.9418,5.1905,0.06030046,0.070258275
4FGL J1020.4-5314 ,155.1161,-53.2458,0.061407987,0.087994434
4FGL J1020.7-3920 ,155.1891,-39.3342,0.06460212,0.06889947
4FGL J1021.8-6308 ,155.4708,-63.1469,0.055664904,0.051573627
4FGL J1026.2-5731 ,156.5683,-57.5316,0.03924991,0.03759901
4FGL J1028.1-3550 ,157.0342,-35.8464,0.06707393,0.058062207
4FGL J1028.4-1539 ,157.1044,-15.6555,0.11970944,0.18632989
4FGL J1029.4-0828 ,157.3616,-8.4669,0.081508175,0.08352039
4FGL J1029.9+7335 ,157.48,73.5871,0.072450615,0.06538921
4FGL J1030.7+6118 ,157.6792,61.3102,0.0816851,0.09158147
4FGL J1035.1-0608 ,158.7775,-6.1406,0.08207893,0.08645844
4FGL J1035.6+4409 ,158.9225,44.1609,0.091482796,0.073821336
4FGL J1036.3-5833e,159.094,-58.563,,
4FGL J1036.5-1809 ,159.1438,-18.1564,0.13748862,0.11241393
4FGL J1036.6-4349 ,159.1507,-43.8239,0.051718775,0.051102914
4FGL J1037.8-5810 ,159.4602,-58.1829,0.06896298,0.06816604
4FGL J1039.2+3258 ,159.8129,32.9748,0.08513115,0.0772558
4FGL J1039.2-2848 ,159.8214,-28.8084,0.093296036,0.07550491
4FGL J1043.0+5316 ,160.7579,53.2717,0.19836998,0.14311938
4FGL J1045.9-2331 ,161.4973,-23.5291,0.06846126,0.07048452
4FGL J1046.7-6010 ,161.6761,-60.1734,0.07218819,0.05245451
4FGL J1047.2+6740 ,161.82,67.6735,0.07007834,0.07583104
4FGL J1048.4-5030 ,162.1067,-50.5132,0.031065814,0.03213355
4FGL J1048.5-5923 ,162.1366,-59.3923,0.043077555,0.044925775
4FGL J1049.8+2741 ,162.4574,27.6846,0.057561822,0.052165575
4FGL J1054.7-6008 ,163.6789,-60.1401,0.042188816,0.036728118
4FGL J1055.6-0719 ,163.9053,-7.3193,0.1384716,0.14839365
4FGL J1055.7-1807 ,163.9488,-18.1208,0.07700235,0.0764153
4FGL J1057.6-4051 ,164.4246,-40.8646,0.044578955,0.047849733
4FGL J1058.4-6625 ,164.6112,-66.4293,0.0364862,0.036218885
4FGL J1058.9-6101 ,164.7402,-61.0269,0.091343164,0.09143909
4FGL J1059.4+2148 ,164.8519,21.8139,0.082972154,0.0650094
4FGL J1059.4+0226 ,164.8693,2.4411,0.057900477,0.063610815
4FGL J1100.0-2044 ,165.017,-20.7439,0.08082051,0.08588071
4FGL J1101.3+7017 ,165.3454,70.2975,0.1146345,0.09713856
4FGL J1102.4+0246 ,165.6245,2.7754,0.14052789,0.11252629
4FGL J1105.1-2600 ,166.2872,-26.0019,0.068342134,0.07541892
4FGL J1105.3-0626 ,166.3455,-6.4483,0.049343724,0.052661628
4FGL J1105.8-0731 ,166.4735,-7.5319,0.049605027,0.05204442
4FGL J1106.2+7303 ,166.5551,73.0516,0.16141486,0.20519318
4FGL J1106.7+3623 ,166.6879,36.3995,0.14632262,0.14397411
4FGL J1106.7-1742 ,166.699,-17.7148,0.0498004,0.051365845
4FGL J1109.1-4853 ,167.278,-48.8967,0.11963878,0.08607648
4FGL J1109.4-6115e,167.362,-61.259,,
4FGL J1109.8+4406 ,167.4603,44.1019,0.123879366,0.124922395
4FGL J1111.4+0137 ,167.8505,1.6291,0.11790343,0.10712722
4FGL J1112.2-6055 ,168.0641,-60.918,0.035354942,0.035136703
4FGL J1113.8+1528 ,168.4575,15.4807,0.07415034,0.07103617
4FGL J1113.9+5523 ,168.4913,55.3964,0.068668395,0.06515169
4FGL J1114.6+1225 ,168.664,12.4184,0.094497345,0.081503086
4FGL J1115.1-6118 ,168.7757,-61.3085,0.026743906,0.02832638
4FGL J1119.9-1007 ,169.986,-10.1288,0.09420811,0.115652256
4FGL J1120.0-2204 ,170.0016,-22.0779,0.022720568,0.022485904
4FGL J1120.1-2645 ,170.0389,-26.7645,0.04155723,0.04029959
4FGL J1122.0-0231 ,170.505,-2.5188,0.1236009,0.09433
4FGL J1122.4-6237 ,170.6085,-62.6325,0.05440234,0.060497906
4FGL J1122.5-1440 ,170.6408,-14.6769,0.09580832,0.08468422
4FGL J1123.2-5111 ,170.8225,-51.1956,0.11632599,0.10220467
4FGL J1123.8-4552 ,170.958,-45.8714,0.059796054,0.050004717
4FGL J1125.2+2557 ,171.3083,25.954,0.1568298,0.18262546
4FGL J1126.0-5007 ,171.5145,-50.1194,0.06141586,0.066785425
4FGL J1127.9-6158 ,171.9945,-61.9807,0.06990552,0.07370664
4FGL J1130.8+1016 ,172.7192,10.2728,0.115061484,0.10058085
4FGL J1139.2-6247 ,174.8191,-62.7915,0.023503128,0.025397107
4FGL J1146.0-0638 ,176.5016,-6.6381,0.03537821,0.033833444
4FGL J1146.0-6822 ,176.5154,-68.3682,0.087007366,0.07726706
4FGL J1150.1-6324 ,177.5374,-63.4023,0.07715664,0.06940716
4FGL J1150.7-4613 ,177.6853,-46.2289,0.053905144,0.048206285
4FGL J1154.5-5952 ,178.6378,-59.8673,0.09423426,0.101875976
4FGL J1155.2-1111 ,178.8195,-11.189,0.042960774,0.045783978
4FGL J1155.6-6245 ,178.9226,-62.7652,0.14159426,0.14798233
4FGL J1157.7-6327 ,179.44,-63.457,0.08597244,0.07891122
4FGL J1158.8-1430 ,179.7088,-14.5011,0.08546125,0.07915499
4FGL J1202.9-5717 ,180.7442,-57.296,0.112702064,0.14909846
4FGL J1203.4-6301 ,180.8559,-63.0331,0.09407235,0.07444362
4FGL J1203.4-6145 ,180.8723,-61.7545,0.14519358,0.07538353
4FGL J1203.5-1748 ,180.8811,-17.8022,0.071026295,0.07817611
4FGL J1203.9-6242 ,180.9843,-62.7095,0.02116404,0.020038052
4FGL J1204.3-6111 ,181.079,-61.1868,0.1436811,0.20611957
4FGL J1204.5-5032 ,181.1483,-50.5456,0.06860679,0.06909999
4FGL J1205.1-5951 ,181.2752,-59.8511,0.06797524,0.071898445
4FGL J1207.4-1840 ,181.8614,-18.6677,0.066366605,0.06683027
4FGL J1207.4-4536 ,181.8734,-45.6125,0.054022852,0.06300961
4FGL J1207.9-6443 ,181.9827,-64.7297,0.05443738,0.057037286
4FGL J1208.0-6900 ,182.0204,-69.0034,0.053499777,0.047142915
4FGL J1208.2+1158 ,182.0697,11.9734,0.056681313,0.056520164
4FGL J1208.5-5512 ,182.145,-55.2062,0.094439894,0.09026498
4FGL J1208.8-1751 ,182.2093,-17.8665,0.13482277,0.13877332
4FGL J1208.8-2754 ,182.2199,-27.9097,0.06717891,0.06352231
4FGL J1209.4-6421 ,182.3744,-64.3518,0.11670475,0.094074726
4FGL J1209.9-5923 ,182.4829,-59.3919,0.15690976,0.20542216
4FGL J1210.4-6250 ,182.6009,-62.8344,0.058599364,0.050600737
4FGL J1210.4-6100 ,182.6165,-61.0098,0.083160765,0.10538694
4FGL J1210.7-6005 ,182.6809,-60.0873,0.24264795,0.17842169
4FGL J1212.2+2442 ,183.0526,24.7128,0.09093348,0.09687557
4FGL J1213.9-4416 ,183.4944,-44.2795,0.04350029,0.046099734
4FGL J1214.5-2318 ,183.6251,-23.3113,0.06697944,0.05921086
4FGL J1214.7-5858 ,183.6829,-58.9711,0.12037444,0.14521575
4FGL J1216.2+0537 ,184.0612,5.6248,0.11635546,0.124288134
4FGL J1216.2-0600 ,184.0628,-6.0052,0.0813138,0.07833209
4FGL J1216.4-1358 ,184.1058,-13.9742,0.055249766,0.053335108
4FGL J1216.8-5955 ,184.2117,-59.9252,0.067335576,0.0854934
4FGL J1217.2-2500 ,184.3207,-25.007,0.115781635,0.10925903
4FGL J1218.6-1049 ,184.6621,-10.8272,0.23559806,0.2399668
4FGL J1219.0+3653 ,184.7684,36.8883,0.17181341,0.11394824
4FGL J1220.1-5558 ,185.0337,-55.9688,0.063732095,0.072875455
4FGL J1220.1-2458 ,185.0473,-24.973,0.04205713,0.049683474
4FGL J1220.5-2745 ,185.1455,-27.7655,0.1154177,0.13153821
4FGL J1221.4-0634 ,185.3701,-6.5831,0.043594293,0.04263377
4FGL J1223.5+0818 ,185.8835,8.3017,0.05590819,0.06544902
4FGL J1224.6+7011 ,186.1736,70.1965,0.08458772,0.10408424
4FGL J1225.9+2951 ,186.4902,29.8596,0.026984822,0.025116319
4FGL J1226.0+5622 ,186.5197,56.3669,0.08942833,0.08489962
4FGL J1226.8-4907 ,186.7212,-49.1265,0.11991005,0.12249858
4FGL J1228.0-6918 ,187.0042,-69.3122,0.067153126,0.06366184
4FGL J1228.3+7521 ,187.0827,75.3527,0.06547263,0.05667084
4FGL J1228.7-0318 ,187.1926,-3.3148,0.06285729,0.06350323
4FGL J1229.5-3048 ,187.382,-30.8094,0.092328526,0.15232219
4FGL J1231.6-5116 ,187.9102,-51.2672,0.044315666,0.04492618
4FGL J1231.6-6511 ,187.9169,-65.1938,0.041435666,0.044212725
4FGL J1233.0+1333 ,188.2598,13.5562,0.07460733,0.06464485
4FGL J1239.7-3455 ,189.9317,-34.9269,0.101071015,0.1076374
4FGL J1243.7+1727 ,190.9301,17.458,0.060831387,0.061800502
4FGL J1244.3-6233 ,191.0798,-62.554,0.03629676,0.033739075
4FGL J1250.8-5424 ,192.7225,-54.4065,0.09747812,0.102563724
4FGL J1250.9-4943 ,192.7265,-49.7203,0.035758644,0.038893312
4FGL J1252.7-2520 ,193.1763,-25.3495,0.18344334,0.15306795
4FGL J1253.8+2929 ,193.468,29.4977,0.079006284,0.08179395
4FGL J1254.7-4516 ,193.6777,-45.2748,0.057235416,0.054180887
4FGL J1256.8+5329 ,194.2059,53.4854,0.08253862,0.081574686
4FGL J1257.0-6339 ,194.2605,-63.6559,0.029588887,0.029372573
4FGL J1258.4+6554 ,194.6141,65.9032,0.07937801,0.08722909
4FGL J1258.5-3406 ,194.6421,-34.1039,0.07323061,0.08764199
4FGL J1259.0-8148 ,194.7625,-81.8163,0.060334373,0.06290004
4FGL J1303.1-4714 ,195.7878,-47.2381,0.076130785,0.07694872
4FGL J1304.4+1203 ,196.1153,12.0616,0.08043363,0.07521895
4FGL J1304.6+0539 ,196.1647,5.6665,0.14109981,0.095700294
4FGL J1306.3-6043 ,196.5873,-60.7199,0.014934027,0.015166573
4FGL J1306.8-4035 ,196.7114,-40.5999,0.043800056,0.045099948
4FGL J1308.7+0347 ,197.1987,3.7842,0.06256068,0.05807937
4FGL J1308.9-5730 ,197.2299,-57.5037,0.07434697,0.0768702
4FGL J1309.1-6223 ,197.2821,-62.3958,0.05570698,0.059354383
4FGL J1309.3+8035 ,197.3325,80.5865,0.19659816,0.18013006
4FGL J1309.6+3718 ,197.4205,37.3098,0.050678123,0.049756687
4FGL J1310.6-3332 ,197.67,-33.5391,0.09758386,0.10645061
4FGL J1312.3-6257 ,198.0953,-62.961,0.06847479,0.062589474
4FGL J1312.6-6231 ,198.1557,-62.5281,0.05976519,0.07630527
4FGL J1315.9-6243 ,198.9996,-62.7237,0.067111745,0.0733509
4FGL J1317.5-0153 ,199.3759,-1.8961,0.123917975,0.120328985
4FGL J1317.5-6316 ,199.3804,-63.2786,0.029403716,0.03589696
4FGL J1318.1-3937 ,199.5303,-39.6323,0.14605464,0.17086701
4FGL J1318.3-1148 ,199.5979,-11.8087,0.13685405,0.19959648
4FGL J1318.9-4556 ,199.7472,-45.9458,0.06043005,0.062285632
4FGL J1320.3-6410 ,200.0883,-64.1726,0.08171603,0.09858368
4FGL J1320.5-6256 ,200.1376,-62.945,0.047459193,0.05048986
4FGL J1320.7+3314 ,200.1854,33.2378,0.11377345,0.099057436
4FGL J1325.3-5413 ,201.3463,-54.2328,0.0528679,0.047635667
4FGL J1326.0+3507 ,201.5008,35.1218,0.08277651,0.08887468
4FGL J1328.4-6231 ,202.1173,-62.5203,0.12716249,0.11869509
4FGL J1329.9-6108 ,202.4874,-61.1406,0.025709162,0.026691182
4FGL J1330.7+2933 ,202.6935,29.5536,0.08490086,0.07176577
4FGL J1334.1-4154 ,203.5478,-41.9151,0.083538055,0.070877165
4FGL J1334.6-4435 ,203.6515,-44.5939,0.07937217,0.07392606
4FGL J1334.8-3856 ,203.7022,-38.9411,0.17075026,0.23808213
4FGL J1335.0-5656 ,203.7679,-56.9471,0.036512975,0.034093447
4FGL J1335.5-4546 ,203.8822,-45.7727,0.07340386,0.07876501
4FGL J1335.6-4052 ,203.9224,-40.8688,0.060675345,0.05354917
4FGL J1336.2+2053 ,204.0663,20.8834,0.060735807,0.073240794
4FGL J1336.5-4655 ,204.1379,-46.9283,0.16297296,0.14738432
4FGL J1338.8-4509 ,204.7189,-45.1639,0.063654356,0.04556383
4FGL J1340.0-1501 ,205.0211,-15.0265,0.03786269,0.03563968
4FGL J1343.5-6827 ,205.8815,-68.4586,0.18461175,0.17152129
4FGL J1345.9-2612 ,206.4815,-26.2116,0.06295169,0.05507001
4FGL J1346.5+5330 ,206.6476,53.5017,0.10070544,0.1162953
4FGL J1347.4+7309 ,206.8557,73.1545,0.23791394,0.21738635
4FGL J1348.5-8700 ,207.1281,-87.013,0.08806074,0.08167617
4FGL J1349.1-5829 ,207.283,-58.4893,0.06634505,0.06499627
4FGL J1350.9-2757 ,207.7332,-27.9534,0.33558917,0.1148994
4FGL J1351.6-6142 ,207.9054,-61.7029,0.04283477,0.0437173
4FGL J1351.9+2847 ,207.9959,28.7964,0.06421471,0.078988075
4FGL J1356.0-6747 ,209.0223,-67.7986,0.2122402,0.18747905
4FGL J1356.6+0234 ,209.1639,2.5773,0.08061003,0.07804631
4FGL J1357.3-6123 ,209.3319,-61.3919,0.09022557,0.083780244
4FGL J1358.0-7749 ,209.5088,-77.8233,0.14833868,0.16714588
4FGL J1358.3-6026 ,209.5981,-60.4444,0.027915563,0.02550336
4FGL J1359.1-1152 ,209.7944,-11.8828,0.04298402,0.058131438
4FGL J1359.9+3616 ,209.9905,36.2826,0.17658697,0.13714157
4FGL J1400.0-2415 ,210.0206,-24.266,0.043834437,0.050758965
4FGL J1400.4-6050 ,210.1174,-60.8483,0.07886778,0.06987679
4FGL J1400.6-1432 ,210.1581,-14.547,0.043014362,0.03989254
4FGL J1401.2-6116 ,210.3073,-61.2701,0.07402482,0.069466375
4FGL J1401.7-3217 ,210.4464,-32.2877,0.13554801,0.0992825
4FGL J1402.7+1306 ,210.6919,13.1072,0.098699026,0.08410117
4FGL J1403.4+4319 ,210.8684,43.3225,0.04061223,0.03699658
4FGL J1403.5-6236 ,210.8793,-62.6042,0.032973185,0.032748424
4FGL J1404.4-6159 ,211.1249,-61.9843,0.08052002,0.08049758
4FGL J1404.8-5237 ,211.2028,-52.6256,0.053376187,0.053026248
4FGL J1405.1-6119 ,211.2982,-61.3321,0.020341769,0.020563621
4FGL J1405.3-0640 ,211.3291,-6.683,0.0851684,0.09108823
4FGL J1405.3-6008 ,211.3371,-60.1455,0.09929171,0.06221324
4FGL J1405.9-1853 ,211.4789,-18.8941,0.045495577,0.042711508
4FGL J1407.4-0820 ,211.873,-8.342,0.10520491,0.121204525
4FGL J1407.7-3017 ,211.9374,-30.2858,0.14392532,0.15842284
4FGL J1408.0+3834 ,212.017,38.5806,0.08949663,0.09952952
4FGL J1408.1-6010 ,212.0293,-60.1678,0.18409537,0.12830305
4FGL J1408.6-2917 ,212.1627,-29.2913,0.11263057,0.12834941
4FGL J1408.7-3747 ,212.183,-37.7889,0.07356127,0.06727228
4FGL J1408.9-5845 ,212.2402,-58.75,0.06623045,0.06965902
4FGL J1409.1-6121e,212.294,-61.353,,
4FGL J1410.7+7405 ,212.6869,74.0899,0.024997476,0.024402583
4FGL J1412.1-6631 ,213.0321,-66.5218,0.043808162,0.045092076
4FGL J1415.2-5550 ,213.8166,-55.8389,0.13596669,0.114395544
4FGL J1415.3-6110 ,213.8394,-61.1766,0.041868776,0.039841764
4FGL J1415.4-6458 ,213.862,-64.9831,0.04438841,0.040180467
4FGL J1415.9-1504 ,213.9885,-15.071,0.11632374,0.09773941
4FGL J1416.7-5023 ,214.1781,-50.3895,0.04902178,0.05429029
4FGL J1417.7-6057 ,214.449,-60.9566,0.03321656,0.032287154
4FGL J1418.2-5400 ,214.5697,-54.0055,0.19098645,0.17850696
4FGL J1418.7-6110 ,214.6977,-61.1757,0.03590741,0.04489408
4FGL J1419.2-6029 ,214.8085,-60.4891,0.06715299,0.067617714
4FGL J1420.7-6701 ,215.1972,-67.0308,0.110314764,0.12913537
4FGL J1420.9-6127 ,215.2409,-61.4602,0.05480769,0.05500107
4FGL J1420.9-2431 ,215.2418,-24.5282,0.058668684,0.057942946
4FGL J1422.3-6059 ,215.5999,-60.9896,0.05162329,0.05432381
4FGL J1422.6+8150 ,215.668,81.8435,0.07690854,0.06868223
4FGL J1424.8-6536 ,216.2107,-65.6149,0.10680154,0.08202147
4FGL J1424.8-8012 ,216.2145,-80.2092,0.098398454,0.110151686
4FGL J1427.8-6051 ,216.9564,-60.8548,0.029125663,0.027726091
4FGL J1429.8-0739 ,217.4512,-7.6506,0.11724927,0.15032254
4FGL J1431.0-4432 ,217.7513,-44.5404,0.048750605,0.048977125
4FGL J1432.2+5051 ,218.0682,50.8596,0.064031824,0.10065289
4FGL J1433.6-6358 ,218.4231,-63.98,0.09746919,0.10518535
4FGL J1435.3+7120 ,218.8465,71.3354,0.093078606,0.12857088
4FGL J1435.7+6148 ,218.9474,61.8054,0.12341403,0.1337811
4FGL J1439.2-5142 ,219.8028,-51.7122,0.08600564,0.0974328
4FGL J1441.4-1934 ,220.3504,-19.5783,0.035399377,0.034702946
4FGL J1442.0+0732 ,220.5209,7.5466,0.12182937,0.10397815
4FGL J1442.1-2800 ,220.5392,-28.0064,0.115816094,0.11996807
4FGL J1442.1-3707 ,220.5404,-37.1309,0.05663254,0.064207844
4FGL J1443.7-0954 ,220.9429,-9.9022,0.15045507,0.16925439
4FGL J1443.7-7037 ,220.946,-70.621,0.07345531,0.066395245
4FGL J1444.1+7601 ,221.0374,76.0296,0.086446576,0.06590175
4FGL J1444.8+3645 ,221.2034,36.7575,0.12080039,0.12489963
4FGL J1444.9-5939 ,221.2473,-59.6581,0.054302067,0.061923392
4FGL J1445.2-1954 ,221.3049,-19.9013,0.08812827,0.105087444
4FGL J1447.4-5757 ,221.8551,-57.9511,0.038865566,0.041302275
4FGL J1449.8-5923 ,222.4642,-59.3885,0.06559541,0.06915014
4FGL J1450.8-1424 ,222.7108,-14.4059,0.074295156,0.06941989
4FGL J1451.6-3726 ,222.9054,-37.446,0.07426124,0.082576565
4FGL J1452.0-4148 ,223.0172,-41.8036,0.091330044,0.07531883
4FGL J1454.3-5551 ,223.5794,-55.8525,0.18105015,0.21248661
4FGL J1454.3-3946 ,223.583,-39.7718,0.097249396,0.117059
4FGL J1454.7+5237 ,223.6774,52.6194,0.08339308,0.074216746
4FGL J1456.3-5419 ,224.0911,-54.3213,0.06507111,0.06653909
4FGL J1456.7-6050 ,224.188,-60.8387,0.03121548,0.032238092
4FGL J1458.8-2120 ,224.7033,-21.3388,0.04546019,0.04245822
4FGL J1500.1-5846 ,225.028,-58.782,0.05016179,0.053260166
4FGL J1500.2+2640 ,225.0561,26.6789,0.16029915,0.1381248
4FGL J1501.0-6310e,225.254,-63.179,,
4FGL J1501.6-5236 ,225.406,-52.6108,0.17563193,0.13229507
4FGL J1502.2-5933 ,225.553,-59.5523,0.09815583,0.06442024
4FGL J1504.6+4343 ,226.1597,43.7222,0.07272463,0.12749268
4FGL J1504.9+2027 ,226.2454,20.4509,0.057680745,0.06524065
4FGL J1505.1-5145 ,226.2877,-51.7552,0.21766086,0.17297563
4FGL J1505.3-5852 ,226.3359,-58.8793,0.08002703,0.08156302
4FGL J1506.5-5708 ,226.636,-57.1474,0.04572249,0.055081338
4FGL J1507.1-1901 ,226.7886,-19.0308,0.18375225,0.14831038
4FGL J1507.3+3341 ,226.8351,33.6865,0.07048663,0.072170384
4FGL J1507.9-6228e,226.984,-62.467,,
4FGL J1510.1-5750 ,227.5473,-57.8467,0.030701203,0.040248428
4FGL J1511.2-5803 ,227.8089,-58.0641,0.051909797,0.05937999
4FGL J1513.0-3118 ,228.2628,-31.3015,0.10438803,0.12515886
4FGL J1513.7-1519 ,228.4445,-15.3331,0.04967608,0.053028837
4FGL J1514.0-6240 ,228.5053,-62.6714,0.26118782,0.40500325
4FGL J1514.8+4448 ,228.7193,44.8105,0.033793308,0.036812264
4FGL J1515.5-4242 ,228.8964,-42.7157,0.117700756,0.10382479
4FGL J1515.6-5817 ,228.9093,-58.2906,0.07412648,0.08019797
4FGL J1516.1+4351 ,229.0493,43.8527,0.08492322,0.10738166
4FGL J1517.7-4446 ,229.428,-44.7767,0.07524613,0.06902261
4FGL J1517.9-5233 ,229.4886,-52.5548,0.02785207,0.028549295
4FGL J1519.7+6727 ,229.9427,67.4581,0.048219576,0.054895207
4FGL J1520.9-3805 ,230.2263,-38.0922,0.069736265,0.069299884
4FGL J1521.5-8057 ,230.3884,-80.9539,0.10181091,0.10809566
4FGL J1523.2+0533 ,230.8241,5.5569,0.045884322,0.046051595
4FGL J1526.3-4501 ,231.5977,-45.0303,0.035217155,0.036793374
4FGL J1526.6-3810 ,231.6594,-38.169,0.068211585,0.071673915
4FGL J1526.6-2743 ,231.6709,-27.7327,0.05821284,0.05759788
4FGL J1527.8+1013 ,231.9709,10.2286,0.0836871,0.09045314
4FGL J1527.9-4943 ,231.9972,-49.7172,0.08022735,0.10713306
4FGL J1528.4+2004 ,232.1167,20.0756,0.04139692,0.042218424
4FGL J1528.5-2240 ,232.1382,-22.6707,0.11404094,0.09367757
4FGL J1529.4-6027 ,232.3669,-60.4583,0.12744014,0.16088907
4FGL J1530.0-1522 ,232.5011,-15.3759,0.08286749,0.08093331
4FGL J1530.5+5850 ,232.6456,58.8352,0.15504847,0.18806273
4FGL J1531.6+0406 ,232.9233,4.1143,0.061068643,0.06397985
4FGL J1532.3-3857 ,233.0766,-38.9617,0.07708821,0.069904655
4FGL J1534.0-5232 ,233.5009,-52.5479,0.04298131,0.037934907
4FGL J1534.3-3312 ,233.58,-33.2022,0.06061125,0.060924195
4FGL J1534.4-6719 ,233.6101,-67.3187,0.0851375,0.09195612
4FGL J1534.7-5842 ,233.6836,-58.7156,0.06014936,0.07684592
4FGL J1535.9+3743 ,233.9826,37.7249,0.043416124,0.040239293
4FGL J1536.8-4327 ,234.2189,-43.4604,0.10736877,0.093279645
4FGL J1537.3-6110 ,234.3341,-61.1771,0.10998031,0.10624524
4FGL J1538.0-4638 ,234.5242,-46.6422,0.08800214,0.08597298
4FGL J1538.2-6201 ,234.5539,-62.0307,0.12999052,0.13694173
4FGL J1538.9+0425 ,234.7345,4.4321,0.08918014,0.076190054
4FGL J1539.1+1008 ,234.7928,10.1345,0.12956482,0.14237837
4FGL J1539.4-3323 ,234.8511,-33.3987,0.021805018,0.022609757
4FGL J1541.2-5201 ,235.3247,-52.0207,0.08023779,0.0699864
4FGL J1542.1-5901 ,235.5369,-59.0235,0.06959175,0.068210624
4FGL J1543.4-5925 ,235.8637,-59.4229,0.11643019,0.09359591
4FGL J1543.6-0244 ,235.9077,-2.7471,0.054938346,0.052551482
4FGL J1544.2-2554 ,236.0523,-25.9125,0.038307708,0.039997745
4FGL J1544.9+3218 ,236.239,32.3035,0.06823786,0.06532591
4FGL J1545.2-4553 ,236.3073,-45.8902,0.071847774,0.109603286
4FGL J1545.6+2839 ,236.4096,28.6614,0.112426154,0.1355654
4FGL J1546.8-3244 ,236.7157,-32.7448,0.061286498,0.070842475
4FGL J1547.3-1531 ,236.8303,-15.5286,0.049840823,0.05448066
4FGL J1547.4-4802 ,236.8501,-48.0393,0.10648431,0.07364471
4FGL J1547.5-5130 ,236.8801,-51.5128,0.06400691,0.051177483
4FGL J1548.1-4416 ,237.0325,-44.283,0.061775792,0.058643006
